AccSpeciesName,mean_14,mean_3117,mean_3106,mean_4,mean_3110,mean_26,stddev_14,stddev_3117,stddev_3106,stddev_4,stddev_3110,stddev_26,PlantGrowthForm
Populus deltoides ssp. monilifera,,,23.622,,,1.39353400222965,,,3.2328922035849,,,,""
Populus deltoides subsp. monilifera,21.135,12.3237477925,37.1875,0.4093352,,0.082,8.43578389955551,1.72246196100561,5.15388203202208,0.0512600885016794,,0,""
Populus euphratica,20.3622709702666,8.20247194003803,13.7142857142857,0.3959045,,,5.28990654660098,4.28836953455922,9.21437799879959,0.00912733040561877,,,tree
Populus fremontii,15.75125,10.5046742308218,22.894,,,0.56,2.40062752212833,1.72061236655924,11.9804646702157,,,0,tree
Populus gansuensis,,,20,,,,,,,,,,""
Populus gileadensis,22.0782202151333,10.961964736,19.85,0.43011680382267,7071.8375,,1.88584433266224e-10,,0.212132034355965,,,,tree
Populus girinensis,,,12,,,,,,0,,,,""
Populus glauca,,,10,,,,,,0,,,,""
Populus grandidentata,23.708,17.5833111196435,17.0587368421053,0.385,2850.22957,0.141973279498643,4.15099586444827,5.76138527356476,8.89530463435692,0.0353553390593274,,0.0189595094968104,tree
Populus haoana,,,20,,,,,,,,,,""
Populus heterophylla,24.02691,15.3628199981699,32.085,,12541.01011,3.00345367381609,0,2.50689603574694,7.87193024068975,,,0.0153759499105322,tree
Populus hopeiensis,25,9.804,30,,,,0,0,0,,,,tree
Populus hsinganica,,,20,,,,,,0,,,,""
Populus hybrida,25.45,,,,,,,,,,,,tree
Populus iliensis,,,15,,,,,,0,,,,""
Populus kangdingensis,,5.00333333333333,10,,,,,0.483976583455578,0,,,,""
Populus koreana,20.45,,28.75,0.33,,,2.13619599600161,,2.5,0,,,""
Populus lasiocarpa,,,20,0.4249784,,,,,0,0.0352097553925045,,,tree
Populus laurifolia,,,15,,,,,,0,,,,""
Populus mainlingensis,,,30,,,,,,0,,,,""
Populus mexicana,27.3333333333333,,,,,,1.52752523165195,,,,,,""
Populus nakaii,,,13,,,,,,0,,,,""
Populus nigra,19.8268020396079,14.1425,28.0128467309524,0.417413362080972,2834.5,0.77555,7.23581732408947,3.63852398895236,10.7587328586988,0.0827734299516356,,0.101997943879058,tree
Populus ningshanica,,,18,,,,,,0,,,,""
Populus palmeri,,,18.288,,,,,,,,,,""
Populus pilosa,,,12,,,,,,0,,,,""
Populus pruinosa,,,13.3333333333333,,,,,,5.77350269189626,,,,shrub/tree
Populus pseudoglauca,,,7,,,,,,0,,,,""
Populus pseudomaximowiczii,,,15,,,,,,0,,,,""
Populus pseudosimonii,,,20,0.34,,,,,0,0,,,""
Populus purdomii,,,30,0.36,,,,,0,0,,,tree
Populus qamdoensis,,,25,,,,,,0,,,,""
Populus shanxiensis,,,15,,,,,,0,,,,""
Populus simonii,18.4875,11.4667142857143,15.5,0.32,,,2.12567636294898,4.05261782531924,4.37797517885457,0,,,tree
Populus suaveolens,20.15,9.75557452419602,27.7777777777778,0.325,,0.384978709868559,1.61067865022347,0.0012811727726479,6.66666666666667,0.0173205080756888,,0.101092987872763,""
Populus szechuanica,,,40,,,,,,0,,,,""
Populus tremula,27.599066649425,14.767299477502,20.7371741935484,0.501267845666415,2214.17806666667,0.11376183140327,6.50191903775222,5.08596590046609,9.24484057719135,0.0917725066104462,476.724046134882,0.0118664992754554,tree
Populus tremula var. davidiana,21.5814552584467,14.3573079635414,21,0.403333333333333,,0.0942875,3.54549835566587,3.24423790902457,8.94427190999916,0.00577350269189623,,0.0107706529182643,""
Populus tremula var. sieboldii,,14.7499653688067,,,,,,0.0682983242121845,,,,,""
Populus tremuloides,23.6993783066647,14.8903360163058,6.13099215686275,0.394049738957097,4688.02720598892,0.118424763836334,5.88526819092453,3.83978060591165,6.64622879628265,0.0410674332340283,1715.91610994782,0.0255180510639451,tree
Populus trichocarpa,20.9666666666667,15.1168071112943,32.4254518518519,0.34,,0.97,4.08442162368187,3.4726043146736,16.8373464396257,0.0424264068711929,,0,tree
Populus trinervis,,,12,,,,,,0,,,,""
Populus wilsonii,,,25,,,,,,,,,,""
Populus wuana,,,30,,,,,,0,,,,""
Populus x berolinensis,,,25,0.35,,,,,,0,,,""
Populus x canadensis,29.7032352941176,13.8990621688689,20.7925925925926,0.35,,,6.27842323410865,4.14936438439699,3.84206734473532,0,,,""
Populus x canescens,,,30,,,,,,,,,,""
Populus x hybrida,25.45,,,0.56,,,,,,,,,""
Populus x xiaohei,,,20,0.415,,,,,,0.0212132034355964,,,""
Populus x xiaozhuanica,,,30,,,,,,,,,,""
Populus xiangchengensis,,,20,,,,,,,,,,""
Populus yatungensis,,,10,,,,,,0,,,,""
Populus yuana,,,30,,,,,,0,,,,""
Populus yunnanensis,,,25,0.33655425,,,,,0,0.00905903471284724,,,""
Porana sericea,,,,,,27.05,,,,,,0,""
Poranthera corymbosa,,,,,,0.64,,,,,,0,shrub
Poranthera ericifolia,,10.309024613,,,,0.3991,,,,,,0,shrub
Poranthera huegelii,,,,,,0.2,,,,,,0,""
Poranthera microphylla,,,,,,0.310635160748274,,,,,,0.213419554087769,herb
Poraqueiba,9.369085,5.61176823899686,,0.485756986189859,,,0,4.4477579169594e-12,,,,,""
Poraqueiba guianensis,14.5748179230769,9.75215580191429,16.8571428571429,0.74234,,,2.14982491072956,1.49132610503221,4.42592930063462,0.0293885256520296,,,shrub/tree
Poraqueiba sericea,,,,0.783333333333333,,,,,,0.0722956891292051,,,shrub/tree
Porcelia macrocarpa,,,,0.76,,,,,,0,,,""
Porcelia mediocris,39.9650733333333,19.3184096127059,30,0.441077653631285,,,0.714487601926489,2.32632719828774,0,0.048990914569654,,,tree
Porcelia nitidifolia,,,20,0.4,,,,,,0,,,tree
Porlieria angustifolia,,,6.096,,,117.109,,,,,,14.5815,""
Porlieria chilensis,,,,,,77.5,,,,,,0,""
Porlieria hygrometra,,,0.8,,,,,,,,,,""
Porophyllum gracile,30.08,81.849951417,,,617.665393749985,0.658,0,,,,128.227702231683,0.0413118223595458,shrub
Porophyllum lanceolatum,,,0.791950051759835,,,,,,0.435648414689572,,,,shrub
Porophyllum linaria,,,,,,0.43,,,,,,0,""
Porophyllum punctatum,,,,,,1.4,,,,,,0,""
Porophyllum ruderale,,,,,,1.13,,,,,,0,herb
Porophyllum ruderale subsp. macrocephalum,,,0.4,,,1.84,,,,,,0,""
Pororoqueira,29.8,,19,,,,5.37401153701776,,5.95818764390649,,,,""
Porphyrostemma chevalieri,,,,,,0.21,,,,,,0,""
Porphyrostemma grantii,,,,,,0.22,,,,,,0,""
Porterandia anisophylla,,,,0.556666666666667,,6.3,,,,0.00516397779494323,,0,""
Porterandia scortechinii,,,,0.62,,,,,,0,,,""
Porterella carnosula,,,,,,0.067,,,,,,0,""
Portulaca bicolor,,,,,,0.1,,,,,,0,herb
Portulaca collina,,,0.1,,,,,,0,,,,herb
Portulaca digyna,,,,,,0.35,,,,,,0,herb
Portulaca elatior,,,,,,0.05,,,,,,0,herb
Portulaca filifolia,,,0.3,,,0.109857142857143,,,,,,0.0625391306075073,herb
Portulaca foliosa,,,,,,0.07,,,,,,0,herb
Portulaca grandiflora,,,,,,0.110666666666667,,,,,,0.0076594168620507,herb
Portulaca halimoides,,,,,,0.04,,,,,,0,herb
Portulaca hereroensis,,,,,,0.05,,,,,,0,herb
Portulaca intraterranea,,,0.3,,,,,,,,,,herb
Portulaca kermesina,,,,,,0.08,,,,,,0,herb
Portulaca oleracea,20.6216666666667,17.6146386428171,0.09522,,,0.206811183131586,5.33735180051158,6.25055952183724,0.0979611105677833,,,0.154020921111002,herb
Portulaca philippii,,,,,,0.06,,,,,,0,herb
Portulaca pilosa,,,,,,0.0404,,,,,,0.000894427190999917,herb
Portulaca wightiana,,,,,,0.07,,,,,,0,herb
Portulacaria afra,13.8,5.233,,,,,2.80624304008046,,,,,,shrub/tree
Posoqueria acutifolia,,,,0.7,,,,,,0,,,""
Posoqueria coriacea,,15.0495380941728,,,,,,9.75575342926171,,,,,tree
Posoqueria latifolia,18.3238915163636,15.5273739782686,14.5218305453333,0.573049274673409,14315.2214285714,292.890695555556,6.55030614378594,6.87084739638664,6.12708509779713,0.0426451026268172,5329.01933952254,83.4865338253556,tree
Posoqueria latifolia subsp. gracilis,14.387913,,14.25,,,,1.24367779152721,,2.62995563967658,,,,""
Posoqueria longiflora,16.374094,15.34792123,,0.455,,,0.0224352541104389,0.000111397602308137,,0.144337567297406,,,""
Posoqueria redonda,,15.1950292398831,,,,,,1.65392283523782e-10,,,,,tree
Potalia resinifera,23.57281,13.3179574,,,,,0.0235472307289007,6.02454977564711e-05,,,,,""
Potameia antevaratra,,,,0.7110430355,,,,,,0.0114708091019346,,,""
Potameia chartacea,,7.64345583536667,,,44.7555,,,1.3786842298236,,,6.30916019239751,,""
Potamogeton acutifolius,,83.83,0.5875,,,3.1,,,0.301039864469807,,,0.122474487139159,herb
Potamogeton alpinus,36.7691951836583,92.77,0.901428571428571,,749.7,2.14334285714286,5.13473341359998,15.9099025766973,1.12293408193934,,,0.544989134011382,herb
Potamogeton berchtoldii,,,0.5625,,,0.91128,,,0.205649377987551,,,0.362648854954762,herb
Potamogeton coloratus,,,0.408571428571429,,,0.48075,,,0.402675575429674,,,0.101184237902946,herb
Potamogeton compressus,,88.47,0.9,,,0.79,,,,,,0,herb
Potamogeton crispus,24.26,,1.1625,,,,14.2213923368987,,0.652399417534994,,,,herb
Potamogeton epihydrus,,,1.9,,,1.64,,,,,,0,herb
Potamogeton friesii,,,0.975,,,,,,0.478713553878169,,,,herb
Potamogeton gramineus,,,0.756666666666667,,,2.49,,,0.811711155522702,,,0,herb
Potamogeton illinoensis,,,,,,0.115,,,,,,0,herb
Potamogeton lucens,,66.51,1.975,,,4.98851428571429,,,1.04043260233424,,,0.765026002670435,herb
Potamogeton natans,35.3,,0.515714285714286,,794.246666666667,5.48108,,,0.508620917870311,,,1.56586303416927,herb
Potamogeton nodosus,36.83,26.2613095236667,1.00857142857143,,,3.83,0,4.62749756543174,1.03125212842493,,,0,herb
Potamogeton obtusifolius,,,0.925,,,2.9,,,0.670198975429437,,,0,herb
Potamogeton ochreatus,,,,,,5.52,,,,,,0,herb
Potamogeton perfoliatus,46.7,86.18,3,,,3.58456,,,1.63299316185545,,,0.550387107407141,herb
Potamogeton polygonifolius,24.5,54.015,0.172,,,1.52535384615385,,4.64569155239562,0.297270920205795,,,0.688373804236459,herb
Potamogeton praelongus,,,1.875,,,,,,0.853912563829967,,,,herb
Potamogeton pusillus,,76.63,0.5875,,,0.896666666666667,,18.0170807846332,0.217466472511665,,,0.125033328890074,herb
Potamogeton rutilus,,,0.45,,,,,,,,,,herb
Potamogeton sulcatus,,,4,,,1.94,,,,,,,""
Potamogeton tricarinatus,,,,,,1.94,,,,,,0,herb
Potamogeton trichoides,,76.72,0.5125,,,,,,0.347311099736245,,,,herb
Potaninia mongolica,,,0.36,,,,,,0.0547722557505166,,,,""
Potentilla,29.8015186,16.0656548322058,,,,0.44,3.91258226337774,2.90974558749989e-10,,,,0,""
Potentilla acaulis,21.0355624269432,15.3684393486382,,,,,2.81311301899736,4.56167555792002,,,,,herb
Potentilla agrimonioides,,12.3152709359737,,,,,,2.2747366616353e-11,,,,,""
Potentilla alba,,14.71,0.132142857142857,,,0.6,,2.91327993848858,0.0746021192090157,,,0,herb
Potentilla anglica,,25.79,0.3,,,0.57716,,,0.27126248051165,,,0.0735532339344928,herb
Potentilla anserina,24.5183756415605,16.0476104282912,0.198036363636364,0.281708542713568,6596.74,0.807429307568438,4.10010309503608,3.60090867166505,0.129723065167162,0.0409009418999962,,0.143713187897872,herb
Potentilla anserina subsp. pacifica,,,,,,1.091,,,,,,0,""
Potentilla argentea,,15.6010707796667,0.2521875,,236.113,0.0873666666666667,,2.07879928163209,0.127456111991034,,87.9099926686381,0.0209160610344157,herb
Potentilla arguta,21.8971428571429,12.08928327225,0.60132,,4699.90935733333,0.11993661507843,5.11859588261506,2.71166385341662,0.226034573559985,,2462.83919571466,0.0262903902800756,herb
Potentilla arguta ssp. convallaria,,,,,,0.15,,,,,,0.0707106781186548,""
Potentilla arguta subsp. convallaria,,,,,,0.2,,,,,,0,""
Potentilla argyrophylla,,,,,,0.45,,,,,,0,herb
Potentilla astracanica subsp. mollicrinis,,,0.05,,,,,,,,,,""
Potentilla atrosanguinea,,,0.05,,,,,,,,,,""
Potentilla aucheriana,,,0.1025,,,0.27,,,,,,0,herb
Potentilla aurea,27.8446365,21.7442016806148,0.08775,,,,3.02713385147389,3.21378266224896,0.0478128585680091,,,,herb
Potentilla biennis,,,,,,0.14,,,,,,0,herb
Potentilla bifurca var. humilior,19.235,9.85110492268964,,,,,,4.00362271820691,,,,,""
Potentilla bornmuelleri,,,,,,0.58,,,,,,0,herb
Potentilla brauniana,,,0.0375,,,,,,0.0117260393995586,,,,herb
Potentilla canadensis,,,,,,0.27,,,,,,0,herb
Potentilla caulescens,,,0.152857142857143,,,0.13,,,0.0865475371716387,,,0,herb
Potentilla chinensis,21.4607909343161,16.1201320838437,0.7,,,,5.18779711948718,4.25620769787667,,,,,herb
Potentilla cinerea,,13.24,0.098,,,,,0.461880215351701,0.077466838783515,,,,herb
Potentilla clusiana,,,0.075,,,,,,0.025,,,,herb
Potentilla collina,,,0.2,,,0.285,,,0.1,,,0,herb
Potentilla concinna,,9.34407408302337,0.0266,,,0.52,,3.304981821831e-11,,,,0,herb
Potentilla contigua,30.041565014815,17.6077962173958,,,,,1.28320961687209e-08,1.15980154641808e-08,,,,,herb
Potentilla crantzii,25.7032611111111,14.1953673469116,0.109468,,637.4125,0.483375,6.40258966253001,2.03486459801115,0.111514164720601,,152.6957016149,0.177422378107072,herb
Potentilla crinita,21.274,10.95885826968,0.0582222222222222,0.28996,,0.949,1.32140665790496,2.45027697740725,0.0289046211561924,0.0413813122073237,,,herb
Potentilla dahurica,31,,,,,,0,,,,,,herb
Potentilla discolor,,14.139144082011,,,,,,1.54861359894296e-11,,,,,""
Potentilla diversifolia,30.9709090909546,13.6458453111607,0.67815,,,0.0970624925365033,6.42758170366129e-11,2.27193634845509e-10,0.409197003288147,,,0.0298670028461464,herb
Potentilla drummondii ssp. bruceae,,,,,,0.332,,,,,,,""
Potentilla drummondii subsp. bruceae,,,,,,0.332,,,,,,0,""
Potentilla effusa,,,,,,0.5,,,,,,0,herb
Potentilla erecta,23.4210590321016,25.908603722228,0.186378461538462,0.302333333333333,80.19,0.402859090909091,5.24785494714268,4.69609020049825,0.0979377229453552,,,0.132185761324088,herb
Potentilla fragiformis,,,0.2,,,,,,,,,,""
Potentilla freyniana,,,,,,0.22,,,,,,0,herb
Potentilla frigida,25,17.2007547169208,0.07,,,,0,2.28286628207491,0.0264575131106459,,,,herb
Potentilla fruticosa,,,,,,0.25,,,,,,0,herb
Potentilla fulgens,,,,,,0.21,,,,,,0,herb
Potentilla glabra,17,10.48718915,1.3,,,,0,4.46299050435417,1.15758369027902,,,,herb
Potentilla glabra var. veitchii,,,1.5,,,,,,,,,,""
Potentilla glandulosa,,,0.4572,,,0.193220350802321,,,,,,0.0179372657533172,herb
Potentilla glandulosa ssp. glandulosa,,,,,,0.273,,,,,,0.0410121933088197,""
Potentilla glandulosa ssp. nevadensis,,,,,,0.0746666666666667,,,,,,0.0205507501890645,""
Potentilla glandulosa ssp. reflexa,,,,,,0.3735,,,,,,0.0388908729652602,""
Potentilla glandulosa subsp. ashlandica,,,,,,0.37,,,,,,0,""
Potentilla glandulosa subsp. glandulosa,,,,,,0.273,,,,,,0,""
Potentilla glandulosa subsp. nevadensis,,,,,,0.075,,,,,,0,""
Potentilla glandulosa subsp. reflexa,,,,,,0.374,,,,,,0,""
Potentilla gracilis,,11.7782934970586,0.294683636363636,,,0.293659022019342,,2.09983446084542,0.15782858088906,,,0.060254803854998,herb
Potentilla gracilis var. fastigiata,,,,,,0.223,,,,,,0,""
Potentilla grammopetala,,,0.2,,,,,,0.1,,,,""
Potentilla grandiflora,22.06,15.7043644066865,0.16719,,,0.218,0.0547722557505174,2.4895762711243,0.0645741683819639,,,0.103184301131519,herb
Potentilla griffithii,,,,,,0.24,,,,,,0,herb
Potentilla hendersonii,,,,,,2.29,,,,,,0,""
Potentilla heptaphylla,,13.76,0.1375,,,,,,0.0945383520059452,,,,herb
Potentilla hippiana,20.5653333333333,10.880225350275,0.082952380952381,0.24288,,0.7,3.11253498341601,1.77465646735681,0.0427930791022055,0.0431376517673366,,0.0793725393319377,herb
Potentilla hirta,,,0.238888888888889,,,0.4,,,0.116666666666667,,,0,herb
Potentilla hookeriana,,,0.05,,,,,,,,,,""
Potentilla humifusa,,14.854426619,,,,,,,,,,,""
Potentilla hyparctica,28.8923076923077,14.9174537977876,0.03,,,,7.54690461253945,2.74868190698815,0,,,,herb
Potentilla incana,,,,,306.67,,,,,,89.8214531414653,,herb
Potentilla inclinata,,,0.2881,,,0.31,,,0.135982609182204,,,0,herb
Potentilla indica,,,0.15,,,,,,,,,,herb
Potentilla intermedia,,19.75,0.348636363636364,,,,,2.72462841503204,0.115673914714833,,,,herb
Potentilla kleiniana,,,,,,0.1,,,,,,0,herb
Potentilla leucopolitana,,,0.2,,,,,,0.1,,,,herb
Potentilla libanotica,,,,,,0.21,,,,,,0,herb
Potentilla lycopodioides,,,,,,0.249,,,,,,0,""
Potentilla macrosepala,,10.8129480845,,,,,,0.81108154773684,,,,,""
Potentilla matsumurae,34.5,20,,,,,0,0,,,,,herb
Potentilla micrantha,19.3492633331667,32.8860207325,0.0728260869565217,,1651.6634,0.605,1.92431645211478e-10,4.54434478538446,0.0232000238516982,,928.577941209052,0.005,herb
Potentilla multicaulis,15.9,26.316,,,,,0,0,,,,,herb
Potentilla multifida,,9.83284169123251,0.26,,,,,2.81573016384911e-11,0.0848528137423857,,,,herb
Potentilla neglecta,,,0.35,,,,,,0.15,,,,""
Potentilla neumanniana,,15.3762834499413,0.0480836431226766,,415.482,0.92,,2.99204687855252,0.0300382447783605,,332.307391937044,0,herb
Potentilla newberryi,,,,,,0.14,,,,,,0,herb
Potentilla nitida,,,0.045,,,,,,0.00866025403784439,,,,""
Potentilla nivalis,,,0.05,,,,,,,,,,""
Potentilla nivea,25.255,9.80469756579837,0.10736,,,,0.178232058470598,5.15230644008098,0.068416723101885,,,,herb
Potentilla norvegica,19.2165910720825,19.3066186705,0.518416666666667,,871.547142857143,0.117857142857143,2.08560749014514,3.71037020724634,0.212279405735203,,403.074330188792,0.0162568666810586,herb
Potentilla pamirica,,7.76397515528633,0.05,,,,,1.18357071427327e-11,,,,,herb
Potentilla pamiroalaica,,,,,,0.19,,,,,,0,herb
Potentilla parryi,,,,,,0.133,,,,,,0,""
Potentilla parvifolia,21.86,8.66,0.7,,,,3.89239306976104,2.18705797819811,0.619677335393187,,,,herb
Potentilla pedata,,,,,,0.208,,,,,,0,herb
Potentilla peduncularis,25.3392482047294,12.93548272566,,,,,4.09686107403056e-09,1.71072981185968e-08,,,,,herb
Potentilla pennsylvanica,,,0.05,,,0.13,,,,,,,herb
Potentilla pensylvanica,,,0.475,,725.85,0.13,,,0.325,,196.073583126336,0,""
Potentilla plattensis,,,0.1524,,,0.452898550724638,,,,,,,herb
Potentilla potaninii,23.7222222233333,12.0698128083333,,,,,3.77202175678105,2.97972084447342,,,,,""
Potentilla pulchella,,,0.05,,,,,,,,,,""
Potentilla pulcherrima,,,,,,0.385714285714286,,,,,,0.0377964473009227,herb
Potentilla pusilla,19.1684038461538,,0.0517074074074074,,162.919230769231,0.1,3.90171040552888,,0.0602321635756238,,79.2960401020585,0,""
Potentilla pyrenaica,34.11,20.6774351311,0.032,,,,0,2.05413587291321,0.0130384048104053,,,,""
Potentilla recta,16.835,16.8594159189524,0.397842592592593,,1049.53418070968,0.273439307897072,,3.04503172395121,0.163411155945643,,566.742018339789,0.131269242257485,herb
Potentilla recta subsp. laciniosa,14.4,14.607,0.2925,,,0.298,0,,0.152027957955108,,,,""
Potentilla reptans,27.1865676327485,23.7533744978867,0.264381578947368,0.22250000000001,1314.305,0.292006666666667,5.32211323812246,5.46410712593614,0.253035608919423,0,557.994482662524,0.0437181090335717,herb
Potentilla rhenana,,,0.2,,,,,,0.1,,,,herb
Potentilla rivalis,,,,,,0.0435,,,,,,0.0036321216516394,""
Potentilla rubricaulis,,,0.05,,,,,,,,,,""
Potentilla rupestris,,,,,,0.31,,,,,,0,herb
Potentilla rupifraga,,,0.2,,,,,,0,,,,""
Potentilla saundersiana,23.126666666,15.0971393223,,,,,3.56685011665842,3.8855063282939,,,,,""
Potentilla silesiaca,,,0.2,,,,,,0.1,,,,herb
Potentilla simplex,,28.6293613001,0.198116279069767,,1075.84676470588,,,11.0058909299201,0.0617746223555293,,735.651031489551,,herb
Potentilla sterilis,,,0.0821428571428571,,,0.538461538461538,,,0.0426781978465419,,,0.0313172353628035,herb
Potentilla stolonifera,,,0.2,,,,,,,,,,""
Potentilla subviscosa,18.68,14.7674134772,0.0316666666666667,,,0.199,1.07670278577186,2.0546838027591,0.0108012344973464,,,,herb
Potentilla supina,,,0.25,,,0.0735,,,0.155838744494796,,,5e-04,herb
Potentilla supina subsp. paradoxa,,,0.6,,,0.12,,,,,,0,""
Potentilla szovitsii,,,0.1483,,,1,,,,,,0,herb
Potentilla tabernaemontani,,11.3556666666667,0.105357142857143,,192.27,0.524373684210526,,0.269622575711556,0.0605889138664532,,,0.238976832540789,herb
Potentilla tanacetifolia,25.5133333333333,13.2463553745789,0.65,,,0.135,7.76028672150714,3.35893873323972,,,,0,herb
Potentilla thuringiaca,,,0.14,,,,,,0.0894427190999916,,,,herb
Potentilla thyrsiflora,,,0.2,,,,,,0.1,,,,herb
Potentilla uniflora,,,,,,0.46,,,,,,0,""
Potentilla valderia,,,0.25,,,,,,0.15,,,,""
Potentilla villosa,,,,,,0.58,,,,,,0,herb
Potentilla virgata,,17.033723378,,,,,,,,,,,""
Potentilla viscosa,,,1,,,,,,,,,,""
Potentilla x suberecta,,,0.5,,,,,,,,,,""
Poteranthera tetraptera,,,,,,50,,,,,,,""
Pothos,,22.32,,,,,,0,,,,,""
Pothos longipes,,,,,,109,,,,,,0,herb
Potoxylon melagangai,,,,0.668,,,,,,0.120498962651137,,,""
Pottsia laxiflora,,,9,,,,,,,,,,""
Poulsenia armata,17.5362963567298,11.2929695884515,14.06,0.35069024238769,26521.1363246154,81.910101,1.74409902478058,4.50935897128148,17.1626799577844,0.0461756998636246,21648.9705542991,22.451132375277,tree
Poupartia minor,,,,,,1329.04,,,,,,0,shrub/tree
Pouroma bicolor,,,10.4229268292683,,,,,,8.48653499489115,,,,""
Pourouma,19.8393885292964,8.96092417285699,34,0.49085963170715,,,3.74999566230625,3.13317731592277,,0.053666535929002,,,""
Pourouma bicolor,20.8903889842425,11.0835080963878,21.0579320554545,0.375632609803551,64423.2652385714,,3.97041953864466,5.1433346236226,7.235073091512,0.0685649314165686,54528.3970258457,,tree
Pourouma bicolor subsp. scobina,22.297728937729,10.7402095084609,,,,,1.72855231315989,0,,,,,""
Pourouma cecropiifolia,20.716155,33.4963274933481,21.0636651448337,0.31951070867144,,,2.78516228947255,9.71267876506523,1.84232207309213,0.113527985390816,,,tree
Pourouma cucura,21.27702,7.84248518519259,30,0.643990022758859,,,0,1.0479425106239e-11,0,,,,tree
Pourouma deeplob,22.9055546666667,21.328822885,,,,,0.00481048244288963,0.000250478435099169,,,,,""
Pourouma guianensis,25.4605668594369,11.5178915247006,27.9659090909091,0.393816245061275,,,2.9714747243702,4.14341512560553,3.96584784556835,0.0658585231763168,,,tree
Pourouma hirsutipetiolata,,,,0.39,,,,,,0,,,tree
Pourouma medioarco,22.3835094466667,18.594036055,,,,,0.0142812381091273,5.09894699898411e-05,,,,,""
Pourouma melinonii,21.2046375,9.154992367,18.4,0.32,,,0.370431974163949,1.51505000867836,4.97995983919549,0,,,tree
Pourouma minor,24.338230984127,12.5980279284116,24.03125,0.496282090130638,21128.29,,2.56322486725016,3.9936143553237,6.17329533721762,0.076089579650556,,,tree
Pourouma mollis,21.480155,8.1409905108382,30,0.466563042578817,,,2.5405201630178,0.300361888236115,,0.0884247445020473,,,tree
Pourouma napoensis,29.40459728,17.51339289,25,,,,0,,,,,,tree
Pourouma persecta,20.9321873333333,18.12822893,,,,,0.027875048346746,0.000323755910834723,,,,,""
Pourouma petiolulata,19.461345,8.68227100688142,20,0.483661541446371,,,0.207655571319431,2.40856603415865,0,0.0249238248963547,,,tree
